Content,Role,Predicted Label
"Yes. The images we saw on TV of bodies being thrown in the river, or of decomposing bodies, or people being cut by machetes. These are things that I’ve seen and that have devastated me. I couldn’t understand how one can commit acts like these, how one can hate and carry out such atrocities against another human being. Even animals are killed with certain dignity to avoid their suffering. It’s unspeakable. I cannot describe the feelings I’ve had since the genocide happened. I’ve lived for a long time with these wrenching emotions: a kind of shame, a kind of guilt. Why guilt? It even happens that I would remember a Tutsi friend or a classmate whom I’ve criticized, with whom I’ve had a fight, with whom I’ve argued, and I would feel guilty. I thought, “Oh, if he’s alive now, he might recall that I am Hutu and he would see me as a potential genocide perpetrator.” I would go so far as to imagine stuff like that, while in life, of course, we argue, we have conflicts, disputes with all kinds of people. Whenever a commemoration of the genocide was organized here in Montreal, I would watch the news, read the newspapers, watch the procession of Tutsis going to the river to throw flowers, and I wanted to come. But I thought, “I can’t show up among the Tutsis. I’m Hutu—what are they going to say?” They will say “naje kubashinyagurira,” they will say “naje kubabyina ku mubyimba.” These are Rwandan expressions that are very difficult to translate. It’s as though I was ... “kubyina ku mubyimba” is dancing over the pain of a neighbour: he has just lost a family member and while the others are mourning the deceased, you come and dance around the body. You are so happy, you drink, you beam with pleasure. That's what kubyina ku mubyimba means. And I thought, “If I join my Tutsi compatriots who are commemorating the death of loved ones, I'm Hutu and they’d think I had came to dance around the corpse, kubyina ku mubyimba, they’d think that naje kubashinyagurira, and I thought, “I can’t do this to them. Out of respect I will live through my suffering and distress on my own, watching the commemorations on TV, but I can’t do this.” But, at the same time, year after year, I was thinking, “But I meet these people occasionally anyways because I know some of them and I ask them for news, if there are any survivors … they’d say I’m a hypocrite: ‘He doesn’t even come to help us, he doesn’t even come to our aid, not even to the commemorations’.” I was torn between these emotions. And for the 10th anniversary commemoration, I talked to a friend of mine about it, he’s one of the organizers. One of my friends, Callixte Kabayiza, I told him that I wanted to come to the commemoration. But I told him that I absolutely didn’t want to make people feel derided in their suffering by a Hutu in their midst. I said, “I really don’t want people to think that. I would like to come and commemorate with you because I also lost Tutsi friends in the genocide and I lost Hutu friends in the genocide, but that’s not my main motivation. It's because this has shaken me to my core. It’s a crime against humanity. One doesn’t need to be Rwandan to feel heartbroken by what happened. I would like to be there with you in solidarity.” Callixte told me: “If you only knew that, on the contrary, we would be glad if Hutus come as well, if someone like you could come to the commemoration.” And so I was there for the 10th anniversary commemoration. That year, Callixte and I also organized a conference on the topic of survivors’ mental health. There were presentations, I participated at the round table, and from then on I started coming to every commemoration, to the vigils with the Tutsi community and I also became involved in research on the genocide, and in initiatives like this interview project.",Interviewee,No Tension
Did you feel welcome in the community of genocide survivors?,Interviewer,-
"I was really touched, I was surprised by their welcome. I thought that people will feel insulted and that people will feel angry, but at the same time I thought to myself—once I made the decision to come, I said to myself: “Yes, there may be some Tutsis who would feel angry to see a Hutu there and this at least would allow them to express their anger towards a Hutu who’s there, to let them get those feelings out because that would make them feel good. I know that I haven’t—not only have I not committed a crime, but I didn’t support—I wasn’t an accomplice. But if my presence allows someone to let go of their anger and that I am, at least, a scapegoat, that would be a good thing. Even if they insult me, even if they pour beer on me, even if they point a finger at me as a genocide perpetrator, what is my suffering, my humiliation compared to what they have gone through? That's what I always think. I always think, “Wherever I am, if a Tutsi begins insulting Hutus, even if at some point I feel angry, if I feel annoyed, whatever feeling I have—shame, fear, tension—it’s nothing compared to what people have experienced. It’s nothing compared to the wound that they live with. Since then, not only did I go to the commemoration, but a year later, a few Rwandans came here from Rwanda for the conference and I met them and they said: “Emmanuel, it would be good if you come to Rwanda.” Because after I left Rwanda in 1980, I only went back there to do fieldwork, because CIDA required us to go back to Rwanda and do work on the ground, and I was afraid that I would be held there, that I wasn’t going to come back. And when, luckily, I came back here, I said, “That’s it. I have nothing to do with Rwanda, it’s over.” I didn’t return there during the whole time of Habyarimana’s rule. Then the genocide happened and I didn’t go back to Rwanda. So, in 1985, I returned to Rwanda for the first time after 25 years. After 23 years, let's say, because the last time I was there was in 1983–1984, so for 22–23 years I had not set foot in Rwanda.",Interviewee,Tension
You told me that you went back again last year.,Interviewer,-
"The first time I went back to Rwanda was in 1985. I attended a conference there. I didn’t go to the country’s interior. But I did go to Butare, where I grew up and where I taught. Of course, I visited the Kigali Memorial. I think when we go back to Rwanda, when we visit this memorial, it's a truly moving place. Especially when you go to the section dedicated to children. I had shivers when I was there, I flinched, I cried, I became almost inconsolable. Once again I was thinking, “It’s not possible.” No one can understand how things like that can happen—neighbours who kill their neighbours, things like that. Remembering the images from Gikongoro when I was young in 1960—so from the village where I grew up at my grandmother's—I wanted to go back to Gikongoro, especially when I learned that the biggest memorial, the most harrowing in Rwanda is in Gikongoro, in Murambi. So in my imagination, in my memories, I thought that there certainly are people in this Murambi memorial that I knew and they were killed by people I also knew, people from Gikongoro. And not only people I knew, but maybe even members of my family, particularly on my mother's side. So to go back to Gikongoro, where I went to elementary school, I didn’t want to set foot there. I really didn’t want to go back to that place. Last year, I went to Rwanda for my sabbatical year and my friend Callixte was there too and I accompanied him to his home in Kibeho. Then ... he was going to show me his home for the first time and I remember asking him ...: “Callixte where was your house? Where was your parents' house?” He said, “I think it was here” ... because he had [shows “a house” with his hands], the sorghum has grown, it was all fields now. And then at one point he said: “Oh no, it wasn’t here. No, actually, it's there [points to a place]. It’s over there.” And I said, “Callixte, how do you feel coming here, to the place where your parents were killed?”—because we went to the Kibeho memorial where his parents had been killed. And I said, “Where do you get the courage to come here?” He said, “It’s important to come, because I grew up here and the people who killed us, who killed our people must see that we are survivors and that we are still alive. That’s why I’m back here.” Actually, when we were leaving his house, we met a man who was suspected of having killed many people on his hill. That's when I told Callixte that I don’t have the courage to go back to the place where I grew up, and which I left in 1964, because of my memories as a little boy, in 1964, when I saw the people who were going to be thrown in the Rukarara River, and the memory of that aunt who was hugging her friend—the image had stayed in my mind like a photograph. And Callixte said to me, “Maybe you should go back there. You should go back because you grew up there.” [sighs] I summoned up my courage and I went there with my daughter. My daughter was born in Belgium and this was her first visit to Rwanda after 30 years. And so she saw the neighbourhood where we lived in Butare and she had never been there before, to this place where I grew up. She had visited my parents' house, where my parents lived, but not this place where I went to primary school. So I went there with my family. It was like a pilgrimage. I thought to myself, “Who am I going to meet in this place and, especially, what have they done?” Because my fear was: I will meet people who may have killed others and they will hug me. I will shake hands with people who have also held machetes, who have severed the head of a child or the head of a woman, and I will hug those people. To me, going to this place ... I forbade myself to go there, I said “I can’t go.” So, I summoned up my courage and I arrived on this hill and I saw an old man working in his field. I recognized him: one of my cousins. I greeted him. Of course, I didn’t say who I was, no one could know who I was—it had been 45 years since the last time I had set foot there. But he had heard that I had come, and he guessed it: “Is that you, Emmanuel?” I said, “Yes, it’s Emmanuel.” His name is Antoine. I said, “Yes, Antoine, it’s me, Emmanuel.” He came closer, we hugged, we greeted each other, I introduced him to my daughter. So I saw the place where I had grown up, and, of course, I was curious to know what he had done during the genocide. How he had behaved. This was for sure the burning question on my mind. I absolutely had to ask him. So I asked him the question. I said, “Can you tell me what happened during the genocide?” He is now 80 years old. He said, “Listen, me ... one of my children was sick, the people ran away, the neighbours left but I stayed here, quietly. My child was sick, I am a widower, my wife had died, and I didn’t want to go abroad. I didn’t kill anyone, I didn’t steal anybody’s cows. I am comfortable in my property here, that you see, I had nothing to fear—why go abroad? Why run away when I wasn’t guilty? I stayed here.” It was really like a weight lifted off my shoulders to see that [wipes tears from his eyes] ... I get emotional when I speak about this man who for me truly is a righteous man. I was deeply moved seeing him and it was like a confirmation that there are still righteous people in this world. He’s a righteous man; there are also survivors among the righteous. Those were the thoughts that were going through my mind. I was so happy to hear that, to see that this man, who is 80 years old, he stayed there, he didn’t move, he didn’t kill, he protected his family. So he told me that the RPF soldiers came, at some point everyone had fled but him. So they wanted to know why he hadn’t run away. He told them, “I didn’t run because I haven’t killed anyone.” “Do you have money?” He said, “Yes, I have money.” He had a lot of money. He said, “I have cows, I have a property, I sell things at the market.” Finally, they let him go, they left. And I was happy to see this righteous man there.",Interviewee,Tension
"It was a pilgrimage, as you said.",Interviewer,-
"Yes, and then I went to my elementary school and ran into one of my old classmates who now teaches there. With his class of children and with my daughter—we took a lot of pictures of the children. I couldn’t talk to him, though. Of course, I didn’t want to come off as an investigator, asking people what such and such person had done, and so on. I was happy to see the little children who were there. The future, the young children, innocent smiles. And my daughter was so happy to see where her father went to school, and we took a lot of pictures. In fact, I made them into a photo album and then a calendar, which I sent to my friend the teacher so he could put it up in the classroom. A calendar with the pictures of his class of children, thinking that it is good for the kids to see that someone who has studied well, who has sat on the same school benches as them, someone from this little village, has been able to go far in his life. It could be inspiring for some to see that I had come back with my daughter. I’m sure that this will inspire one or two of them to dream that one day they can go even farther, they can accomplish things, leave that place or stay there and help develop the country further, saying, “There is one man who is from here and he went far in his life, and he didn’t forget about us, and he came back to see us.” I was really happy to be there. Another person who made my return a happy one was a cousin of mine. We grew up together as little children and she was very protective of me. She is an extremely kind woman and I remember, in 1960 precisely, when the killings were happening, when they were killing the Tutsis’ cows and eating the Tutsis’ cows, she told me: “If anyone offers you meat, don’t take it. It’s devil’s meat. These people are criminals. You have to pray and guard your spirit against corruption.” This woman overprotected me. She was extraordinarily kind. So, she told me that during the genocide, she had hidden a little child whose parents had just been killed. The child was playing with my cousin’s children and at night they went to pick up the child and they hid the child in her home. Then at some point ... because the neighbours were sending other children to investigate if there weren’t any more children hidden there—you’ve got to be pretty depraved to send a child, because you know that an adult will hide the truth—so the neighbours were sending young children saying, “The kids like to play 02: 22: 15 together. Go check if there’re any children hidden there.” But my cousin is smart and she had told her own children: “We shouldn’t say that we are hiding a child here because they’re sending their children baje gutata”—that’s the expression she used: “they come here to spy”—“we mustn’t tell them that we’ve hidden a child here.” So they kept this child safe until the end of the genocide. My cousin remained true to herself. Her name is Marguerite. She is a truly wonderful woman.",Interviewee,Tension
"So, your visit to Rwanda was very beneficial for you, after all?",Interviewer,-
"Yes, it was healing. For example, when I visited my cousin with my daughter, I said: “Tell me, what did you do during the genocide? Did you flee to Congo like the others?” And she said, “Why flee? We haven’t done anything. We haven’t killed anyone.” She had told my younger sisters ...—I had bought another property for my parents, I didn’t want my parents to stay in the ​​Gikongoro region, so I bought them property near Nyanza. During the genocide, my younger sisters … my mother had passed, my father had passed, they said, “We don’t know anyone here, they are killing people, we must go back to where we’re from because we know people there.” So they went back, and when they arrived, my cousin Marguerite told them: “Go home, stay in your house, you haven’t killed anyone—why flee? Why should you go to Congo?” Because people were saying, “We have to flee, the RPF is coming, they will kill everyone.” “But they won’t kill you—you haven’t killed anyone, stay quietly where you are.” So she did well to give good advice to my younger sisters who stayed in their house, the old family house, and she also stayed with her husband until the end of the genocide. I must say that my imagination had been fired up because with the stories I had in my mind from the 1960s of people who were burning houses, of people eating Tutsis’ cows, of people killing, and so on, it was like … I was getting a little paranoid. I was thinking, “I’m going to meet people who had killed others and these people will hug me, will shake my hand. And I don’t want to shake hands with someone who had held a machete, who had killed. I don’t want to hear that. I don’t want to be among people like that.” So, to see these people who had not spilled anyone’s blood, who had not committed crimes, made me feel good that I had come back.",Interviewee,No Tension
"What stands out for me from what you said is: when you arrived in Rwanda, the most important thing is the place of commemoration, this site where people gather and the people you met who reminded you of the important things that you have experienced when you lived there. I would like to know what was your overall impression of Rwanda when you arrived in the country, how were people living after the genocide—what was your impression of Rwanda when you arrived there?",Interviewer,-
"It is strange because I’ve visited many African countries in the last few years. I spent my sabbatical year in 2004–2005 in South Africa, I’ve been to Senegal, to Mali, to other countries, to Burkina Faso. And then I arrive in Rwanda and I see a well-organized country. I see a clean country. I see a country where people are working. I see a tidy country, I’d say. Before going there, I imagined that the country would be completely broken. I imagined roads full of holes. I imagined dilapidated houses. I imagined a country that had been destroyed like some of its neighbouring countries that I’ve visited. And when I went to Rwanda, I saw real efforts to physically rebuild the country. That’s amazing. I say “physically rebuild” because, certainly, when you start talking to people, when they ask questions, they talk about the dead. Especially in Kigali—since I taught at the university there, I couldn’t go five meters down the street without seeing someone I knew. The first year when I was in Kigali, I could walk down the street without meeting anyone I knew. When I visited Butare, where I had taught, where I had studied, and where, theoretically, I should know many people, I walked around a lot. I had taken a taxi from Kigali to Butare and when approaching Butare, in Rwabuye, so up the hill, really towards the town of Butare, I told the driver, “You go on, I’ll continue on foot from here.” I wanted to reconnect with this little town where I grew up, where I had worked and I thought to myself, “Let’s see how many people I know here.” I … from Rwabuye to the National University of Rwanda, I didn’t meet anyone I knew. I went to the Groupe Scolaire where I had studied—I didn’t see anyone. I couldn’t believe it. Not knowing anyone in the country where you grew up. It's quite strange.",Interviewee,No Tension
It must have been a shock for you.,Interviewer,-
"It was a shock. But at the same time I could see the physical reconstruction of the country. Geographically, Rwanda is really a beautiful country. That’s when I remembered ... I began this interview by saying that Canadians or Europeans would say that Rwanda was a beautiful country and I didn’t see its beauty. Now, after having seen other countries in Africa, after having travelled, it's true that it's a beautiful country.",Interviewee,Tension
Going back to the idea of physical reconstruction—I don’t know if there was also a psychological reconstruction?,Interviewer,-
"Some efforts are made towards a psychological reconstruction too. I think that something ... as a psychologist ... and I talk about it during my conference presentations—when I meet colleagues, psychiatrists, I tell them that there are things we don’t know on the level of psychological reconstruction of individuals. Why? Because the genocide of the Tutsis is a trauma for every Rwandan Hutu, Tutsi, Twa, the expatriates who were there, anyone who was in Rwanda at the time, it’s a trauma in the sense that we define trauma. It’s a trauma that can lead to what is called “post-traumatic stress disorder”: witnessing extraordinary atrocities. So seeing someone being killed, stepping over dead bodies in the streets, roadblocks, and so on—whatever your ethnicity, this is a traumatic situation. One million people died in three months. And we’re not talking about the wounded, we’re not talking about the people who were raped, we’re not talking about the other millions of people who were deeply traumatized. So travelling around this country and seeing people who don’t ... yes, there are people who have had serious psychological traumas, dissociative states, psychotic states, depression, or syndromes of post-traumatic stress, but we would expect this to be the case for almost all Rwandans. I would have expected that at least five million Rwandans fell into depression and almost seven million fell into major depression and experienced post-traumatic stress. And what do we see? People are still standing. Yes, some might say: “It was very hard for so and so, he doesn’t seem to be able to pull through, it’s very difficult,” but the majority of people are standing on their two feet. No doubt, on the inside, many of them feel distressed, but they are standing on their two feet. They are standing without being helped by psychologists. Last year I was again in Rwanda—there are now many psychiatrists there. Last year there were three. Now, after the genocide, there are about a 100-150 psychologists in the whole country. The three psychiatrists are in Kigali; two of them work full-time, the third works part-time. And most of the psychologists are in Kigali and work for NGOs. It must be said that most of the people who have experienced these deeply traumatic events have not received counselling help in the sense that we understand that here. In any case, they haven’t received help from specialists. And they have still managed to pull through—how can we explain that? That, to me, as a Rwandan psychologist, remains an unknown.",Interviewee,Tension
This phenomenon should generate a lot more research rather than treatment.,Interviewer,-
"Absolutely. I'm shocked when I see people ... when they talk about the genocide and what is of interest to them is depression and post-traumatic stress. And I say to them: “What should be of interest to us is, rather, the question of how people who have been through such horrendous events can continue to function.” Including the Rwandan Tutsi survivors who are here in Montreal. I’ve talked to many of them about this. I said, “Have you gone to see a psychiatrist? Have you done a psychotherapy treatment?” Many have not; they haven’t seen psychiatrists, they haven’t seen psychologists and they are able to fulfill their family and professional and social responsibilities. It’s surprising that someone who has experienced such terrible things ... and we’re talking about not only witnessing them, we’re talking about people who have lost their entire families, relatives and who have been traumatized, who have lived in appalling conditions for months and months. As a psychologist, I—really, no psychiatrist nor psychologist could write about it because when the Holocaust happened [inaudible] and they started working on the Holocaust [inaudible] years after that. There was the Cambodian genocide, which has been completely suppressed; the trials of the former Cambodians are just beginning. There hasn’t been much research on this. In fact, it’s the Rwandan genocide, really, that has generated scholarly interest, but we still have a lot to learn from the Rwandans. To understand what happened and where they get this strength from. That people have experienced post-traumatic stress, in the sense that we understand it—for some, that’s indeed the case. But it’s surprising to see how many people have pulled through. And … well, there are many terms we use: resilience, post-traumatic awareness. I think that at one point we have to put the theories aside, work closely with the Rwandans and ask them to talk to us, so that they can enrich our theories. Because the danger is starting work, starting research with a questionnaire that we have developed, a questionnaire on post-traumatic stress, developed on the basis of the experiences of people who have been in car accidents, American soldiers who have fought in the Vietnam war or who have come back from Iraq and who have seen psychiatrists, psychologists and who have flashbacks, and so on, and we have created a questionnaire based on that and we want to apply the same questionnaire to Rwandans. Or a bus driver who’s been in an accident or a taxi driver who’s been in an accident and who have seen blood and other things, and who have experienced trauma, etc....—but we can’t compare that to the genocide. The Rwandans have lived through something different. That's what I’m interested in, that's what I'm trying to understand and I would humbly say that I still can’t understand it.",Interviewee,Tension
That’s what you are trying to understand.,Interviewer,-
That’s what I seek to understand.,Interviewee,No Tension
"Emmanuel, we are moving towards the end of the interview. I don’t know if I can ask you this, but, generally speaking, how do you feel now in relation to all these challenges, to your journey so far—if you take a bird’s eye view of your life, how do you feel now?",Interviewer,-
"I feel … I still feel sadness, loneliness when I think that this abominable crime, this genocide committed by hundreds of thousands of Rwandans—that there isn’t a movement on the part of the Hutus to ask forgiveness. That there aren’t any Hutus able to do a symbolic gesture of reparation like that. I don’t think it’s enough just to ask forgiveness with speeches, with petitions—there must also be reparations. But to me the reparation will be symbolic. The survivors who have lost their parents, the men who have lost their wives, the women who have lost their husbands, the people who have lost their brothers and sisters—nothing can restore those losses. The reparation will always be symbolic. But there must be reparation. We shouldn’t only ask forgiveness. Everyone can make amends according to their means. So the question you're asking me—it really is a feeling of loneliness because when I visit Rwanda, I see there signs of physical rebuilding. The people are doing everything they can to live together, Hutus and Tutsis. But people continue to act as if nothing has happened. As if …, once again, this denial that I saw when I was in high school when we knew that there were Tutsi students, that their houses had been burned, their parents had been killed or injured, or some had their parents leave as refugees abroad and they remained in Rwanda to be brought up by an uncle or an aunt, but we knew that their parents were abroad—we said absolutely nothing about that and my impression is that the same thing is happening in Rwanda now. The price we are asking from Rwandans, from the Rwandan Tutsis, those who were in Rwanda, the price we are asking them to pay—the reconciliation, the reconstruction—it’s enormous. In my opinion, it rests on the shoulders of Tutsi survivors. It's like asking them to close their eyes, to forget. And to remember during moments of commemoration only. I, as Hutu—yes, I now accept this identity that I didn’t accept until I was 50 years old. I didn’t care being Hutu, but from the age of 50 I was forced to recognize that, yes, my ancestors were Hutu. I have to live with this Hutu identity. And to me, this Hutu identity is really shameful. I'm not personally ashamed, but I feel shame for the Hutus and that makes me feel so ... not pain, but ... I don’t know how to name it. I think that even if it's humiliating ... for sure this humiliation ... than asking forgiveness. But what is that humiliation compared to the people who have lost everything? What difference does it make recognizing that my people have committed a crime and that I’m asking forgiveness on their behalf? In this act of humility, I’m asking forgiveness on behalf of those who don’t want to ask forgiveness. To show humility, to kneel, to beg for forgiveness from a survivor. This gesture of showing humility is considered a form of humiliation by many Hutus who don’t want to ask forgiveness. But they must always consider that this humiliation is nothing compared to someone who has lost everything, who is like a tree in a bushfire, a tree that stands alone, everything has burned around it and it starts to grow a few branches—some of the survivors remind me of such a burnt tree—a bushfire that completely destroys everything and this one tree whose branches are burned and, little by little, starts growing a small leaf and then a branch, and it starts coming to life again, although the burns are still visible. And next to it, the Hutus are like the nearby forest—thriving, green, with its branches, its trees, rich with game, and they are there. The future of this country ... fortunately, there are young people, but it’s a pity that the Hutu adults who were in Rwanda and who are still there, continue to live by this kind of thinking: “We’ll get older and then we’ll be buried and forgotten, and as the years pass, all of what happened will be buried.” So they start new businesses and continue to act as if nothing has happened. That's what really makes me sad.",Interviewee,Tension
"I was particularly touched by the name you gave to your son, Uzaribara. I felt that memory is of importance to you and everything you just said: a tree that has burned but there’s still something in it that begins to grow, and I can feel in your testimony the importance of memory.",Interviewer,-
"Yes, it hurts ... we often ask this question and we see during the vigils ... and there are survivors who don’t want to come to the commemorative vigils because it hurts to remember ... it's not only at that moment that one thinks of the loved ones lost, but many feel distraught during these emotional moments. Some people even say, “Is it worth it to continue doing these events? Shouldn’t we stop that, it seriously affects people?” Some people don’t even want to attend, including some survivors—but I think it's important. It’s important to attend the commemorations. History should not be buried. If we are to say “this must not happen again,” we can only prevent it from happening if we have the courage to face these horrific scenes and to talk about them to our children and to strangers. For me, a Hutu, to be able to tell that to other Hutus, to be able to tell it to strangers and to tell it to the Tutsis I meet, and who might say, “Should we listen to this Hutu? Is he sincere or is it simply indyarya, a hypocrisy?” I wouldn’t be hurt if people think that. I would understand completely and definitely wouldn’t be angry at a Tutsi who says, “We don’t trust this Hutu who pretends to distance himself from those of his fellow Hutus who are rejecting us and who don’t want to do the honorable thing and apologize.” It’s quite understandable that one can be wary of all Hutus because, at present, the Hutu people—when I was in Rwanda and everywhere I go—I ask the question “Is there currently a movement organized by Hutus with the intent to ask forgiveness? Would there be Hutus who...” I was giving a presentation last year, last December, I was invited to a forum organized by the first lady. After my presentation someone asked me a question—at some point after I finished my presentation—and the question was how do I feel being a Hutu. How do I see the future of the country? And I said that when I go back to Rwanda my hope is to find several Hutus—two, three, five individuals—with whom we can sit down together and see how we can start the work of repair, symbolically of course. As I was saying, the work of repair here can only be symbolic because we can’t bring back the dead. We can’t forget the horrors that took place, but at the same time what happened has happened—the tragedy that the Tutsis have experienced, the appalling act of genocide. But life goes on. We must rebuild the country. But to rebuild the country there must be people who are able to say: “We have done horrible things.” Even if one didn’t personally participate, to be able to say that there is a guiding ideology. And that ideology was collectively fueled by the people of our ethnic group with the intention to eliminate another ethnic group. We have to be able to denounce that because currently there are still deniers. I can tell you, I hesitated going to Rwanda after the genocide and I went because I was invited, mainly by my Tutsi friends. I didn’t want to go because I didn’t want to go places and be seen by a Hutu who comes up to me and hugs me and starts telling me about how miserable things are and how tragic things are for the Hutus in Rwanda today, and, unfortunately, that’s how I felt on two or three occasions during my trip to Rwanda. The people I knew ... especially two women I knew in the 1980s before I left—knowing that I am Hutu, they felt comfortable talking to me about their misery, because currently they say that the power belongs to the Tutsi and that the Hutus are left behind. And who else can a Hutu confidently say this if not to another Hutu? Witnessing the plight of these people, who at the same time say absolutely nothing about the genocide, who say absolutely nothing about their neighbours, but who only talk about how distressed they feel now, akababaro ka bahutu, at present. It's terrible and when I see it happening I ... I find it disheartening. That's why I say: I wish there were a few Hutus with the good will to get together and say: “What can we do to repair the harm done?” What are the best actions to do that? Create a small foundation for example, help the orphans, the many children in Rwanda who are heads of households. Help the widows. Engage the young people. Have the courage to speak to the deniers, who are numerous both in and outside of the country, to say to them: “We have committed a crime and we must be able to forget.” Not to judge the current government. Have you seen a current African regime that doesn’t commit excesses? All regimes, and not only those in Africa ...—we talk about corruption in Rwanda, but is there a country without corruption? In this beautiful country [Quebec, Canada], we talk about corruption in the construction sector. There’s corruption everywhere. But it’s as if the opponents of the current regime in Rwanda focus on what is wrong in the country as a pretext to avoid the subject of the genocide. And I say: “These are two different things.” We can’t pass judgement on Kagame’s regime and mix it up with the genocide. We can’t talk about how opposition in Rwanda is muzzled and use that as a way to avoid talking about the genocide. These are two completely different things.",Interviewee,Tension
"I think that what you're saying shows the importance of knowing how to put things in perspective, which, as you say, is something that is often lacking and people don’t always put things in perspective. But I would like to conclude this interview with something you said. You said that despite everything life goes on. So I think we can end on this hopeful note. I don’t know if you have any final words you’d like to say before we end?",Interviewer,-
"[Sighs, expression of deep reflection] I would especially like to say a big thank you to the Montreal Tutsi community. I think the Tutsi survivors in Montreal are very brave. They’ve worked very hard, they’ve gotten involved in this project and they welcomed me. They welcomed me as a Hutu who wishes to express his sincere sympathy with what they have gone through and who ... they have understood that, yes, it’s possible that Hutus also participate in the rebuilding of our country. It is possible and, if ever Hutus can see this testimony, I’d like to say to them: “Let us have the courage to rebuild our country. Our country’s wounds are many. And many people have been terribly scarred. Let us have the decency and the humility to ask forgiveness and help these people at the time of their grieving. This time of grieving is painful for the majority of survivors.” Yes, there are some Hutus who have experienced misfortunes during the genocide. Some Hutu families have been decimated. Some Hutus died during the genocide. But they didn’t die because there was a genocide [directed?] against the Hutus. They died because of this genocide, they died because of the war, they died no doubt because of the retaliation of the RPF army, they died because of the consequences of this genocide. I would like those Hutus who show good will to be able to put things in perspective and to be able to...—and I would like to conclude on this point—if the Rwandan community of Montreal, both Hutus and Tutsis, if they could at some point commemorate their dead together, because the Hutus have also lost members of their families. That they be able to commemorate with the Tutsis saying, “Yes, we have also lost loved ones during this genocide, but let us build our country together. Let us be true brothers and not only in the rhetoric of demagogic speeches, let us be brothers because we are destined to live together in this small country and abroad, to share this Rwandan identity because we said no to Hutuland, to Tutsiland, and we are all Rwandans. We must continue to live together and that’s important. Let us truly forgive each other so that we can work together.”",Interviewee,Tension
"Thank you, Emmanuel, thank you for these last words—that we work together because we are all Rwandans and we are destined to live together. I thank you for your generosity in speaking to us and wishing you to persevere in your authenticity as an individual, to continue to be true to yourself. Thank you very much.",Interviewer,-
Thank you.,Interviewee,No Tension
