Content,Role,Predicted Label
"Yes, we can see it like that, he was a victim or maybe he was a weak person, easily swayed. But in some cases—and I’m sure that different families experience such things in a different way—but it must not lead to the—[inaudible] pain, because what happens sometimes is that there are bad people in Rwanda who will criticize my grandmother or my family, who would say, “Ah, but you have an uncle who did this and who did that.” It’s not easy being part of this family. Sometimes it seems to me it’s more difficult to bear because there are two sorrows: the grief of losing someone and the grief of knowing that this person has also caused suffering. But I think that’s what a genocide is: the genocide harmed everyone, and it’s—",Interviewee,Tension
"But I think what’s so terrible in the case of your uncle is to see how the negationists use him, use his name to say, “But there were interahamwe among you as well, there were Tutsi interahamwe too.” And—",Interviewer,-
"Yes, yes, yes… On many occasions…",Interviewee,No Tension
"—and that hurts. It hurts and it is rare to, precisely, see them as victims. Did he have children?",Interviewer,-
"But I don’t see him as one of the victims, I don’t see him as a victim. I see him as a victim of his own self. He implicated himself in this problem, he was weak, he let himself be influenced, he didn’t follow the advice of his family, of his father. He put himself in this situation and he is responsible for his actions. I personally don’t see him as a victim, because he fell into that voluntarily. He didn’t have a child, nor a wife. That’s it.",Interviewee,No Tension
He was your father’s youngest brother?,Interviewer,-
"Yes, he was the youngest. But his hands were tied, I often heard people say that. His hands tied when it all happened. He even knew that the soldiers had arrived at our house, but he couldn’t come to us, he was under surveillance. At one point he was able to come out from where he was, and he managed to save—one of our cousins says that he came to get her and brought her to the Hôtel Mille Collines—so he did save some people, but he was under surveillance and his hands were tied. During the genocide the interahamwe were split into two factions: the hardliners and those who wanted out. And I think he was among those trying to sneak out, but that doesn’t diminish his role in this. And my story—often because—are we still recording? Oh, okay. One day, around the time when the Mugenzi verdict came out, lawyers from the International Tribunal contacted me and said, “You can testify at the trial and say that he was the one who saved you, after all, that he sent his guards to save you.” They contacted me several times, they tried to come over and bring me to the trial to testify, and it’s really—I’m in a situation where—well, people on both sides try to use me. But what I said to the person was—I said, “When I called him [that day], I didn’t know at all who he was, I didn’t know him. I only knew he was a minister. I lived in a bubble, I didn’t know what his work was, what he did. And when I called him, it really was to save myself. What happened was that he sent soldiers who came to eliminate—they came to finish off the—my grandfather and the others who were still alive, and they didn’t even—they scared me, they fired gunshots in the house, they—how can we be sure that it wasn’t him who had sent them to kill me, to erase all traces?” That’s what I said every time they asked me. On the other hand, another family sent me questions through an [inaudible: intermediary?]. The Mbonyumutwa family was criticizing me, saying that I wasn’t grateful because their son was the one who came to get me out of the house. Except that—being grateful for what? For a classmate’s natural reaction towards another human being, who says, “I know him, I will save him”? Is it because their son saved me that the family isn’t guilty of anything or the father isn’t guilty of anything? In my view, we must think about this a little, we must put things in perspective and—I’m sure that’s also something that they must consider for themselves: “He isn’t grateful that we saved his life.” But their rescue came too late, they could have saved me a little earlier—and save my parents at the same time. So it’s—all of this is—I have given a lot of thought on this throughout the years.",Interviewee,No Tension
"By the way, [inaudible] in the same way, or almost the same way, in her book when she talks about the people we call heroes because they’ve saved several Tutsis. And she asks, “Acting as a human being—is that what heroism is?” The natural thing to do is not to let people kill children, not let them kill those who are innocent and preventing that—is that what we call heroism? It’s not. I think she’s absolutely right when she presents things in this manner—acting humanely, as a human being should not be something extraordinary because that’s how we should act.",Interviewer,-
"And I think it’s regrettable that—especially while I was living in Belgium—I found myself—I ran into them often, because they also lived there. They were walking in complete freedom and I often ran into them and every time I did, I had the impression that I was indebted to them for something, for my life. Still, it is quite—if I were in their place, I would have done exactly the same, but I wouldn’t have boasted that I am a hero, that I have saved so and so. The facts are there. Even if we can’s apply the same sentence to a child, someone who—let’s take Mbonyumutwa’s case—he said blatant things on the radio, his message was full of hate, but I can’t judge children by the same standard, because in my mind children are innocent and I would say “thank you” to the person who has saved me if I meet him on the street one day, but to the family—the people who have committed—who have spoken on the radio, who have uttered messages of hate—even my uncle—that’s why I said that it’s better that he died because if he were still alive I don’t think I would have forgiven him. And if I had to go to court, I would have stood there and accused him, I would have been the witness of—I would have testified because we have to fight this ideology, the ideology of eliminating people on the pretext that they are—whether they belong to this or that ethnicity or whether they represent this or that group. This ideology must be killed—not the people, but this ideology must be killed.",Interviewee,Tension
We have a few minutes left. Could you tell us briefly how did you come here in Montreal? How did you find yourself here in Montreal?,Interviewer,-
[laughter],Interviewee,No Tension
"And your life here so far—how has it been for you, the process of adaptation to life here?",Interviewer,-
"Well, I lived in Belgium for ten years and I would summarize those ten years in Belgium like this: I tried to find my path, I got closer to my family in Belgium whom I didn’t know very well, I grew closer to them, my mental health improved, so to speak. And then it just so happened that I crossed paths with my wife, Sylvie Gasana, in Rwanda while I was there for the holidays. And we kept in touch for years while I was living in Belgium. After a few years she came here, to Canada, to study. I visited her during the holidays and I finally decided to move here. So, it’s for a reason close to my heart that I am here, and I also liked the city. I moved here, so—it was an easy thing to do and for me it represents, really, a second, even a third life. After life in Rwanda, the genocide, the life of adaptation in Belgium, for me Canada is a like the life of the—things are like—",Interviewee,Tension
Like a new beginning?,Interviewer,-
"A new beginning and everything falls into place, everything is good, it really is like a third life I’m living. Yes. And I’m integrating very well. It’s—people’s mentality here is different than in Europe, it’s easier to integrate here, we find an important [inaudible: multiculturalism?]; so we feel—we don’t feel like strangers in this society and—",Interviewee,Tension
"There are, however, problems in the Rwandan community here. Obviously, there are many things related to your integration here, but if we focus just on the Rwandan community, how do you see the relations between the Rwandans who live here? The Hutus, the Tutsis, or the negationist tendencies? Specifically—yes, Canada is a country that is open, that gives people much freedom, but maybe because of this open-mindedness, some may go too far precisely because they live in a country of great openness—",Interviewer,-
"I am for freedom of expression, so blocking out the deniers, preventing them from speaking, will—it will just bring more attention to them. Why would we prevent them from speaking? Allowing them to express their point of view will also allow those who disagree with their ideas to immediately say out loud that they make no sense, and the topic will be dropped. But as long as an idea remains hidden, we don’t know what it is and we can’t know if it’s good or not. So, certainly, in the Rwandan community, there is a tendency to—well, it really is split into two groups, that is still clear. The two groups are present among both young and old [members of the community]. Well, the young try to make a greater effort than the old, but it’s not easy because then there is this negationist current that is felt and partly currently fed, I believe, by the crisis in Congo; the Congolese who get involved, who lean towards the Hutu side, who try to push them. But personally, I try to talk with everyone, I don’t really have a preference. For sure, I have more Tutsi friends, for obvious reasons, it’s normal—I’m talking about my family, my circle of friends, they are Tutsi, for the most part, but it had never really mattered to me, I try to stay clear of politics. But you can still see it in Montreal, something is happening, a separation, that will lead, I think, to what is occurring in Belgium, for example, where there really are two different groups that—I think the same is going to happen here—it’s quite strong in Europe and I think Canada will not be spared, so it’s—",Interviewee,No Tension
Do you mean that the groups don’t talk to each other?,Interviewer,-
"The groups don’t talk to each other, each ethnic group has its bars they go to—there is a bar for the Hutus and a bar for the Tutsis. But I tend to follow the path of the Rwandan government, not talking about it and integrating everyone. After what we’ve lived through, it doesn’t—I don’t know, what’s the point of going back to that? For me, that’s rhetoric of the past and it’s a pity that people [inaudible: buy into?] it, it’s—we really need to move forward and—but the important thing is—every time I speak with a Hutu friend, if I don’t get an insight into his opinion about the genocide, we can’t become friends. Something that needs to be clear, whether with the Hutus or the Tutsis, is this: there was a genocide, it was committed by the Hutus to eliminate all Tutsis. That is clear. If we are to modify this view, that’s something I use as a basis to decide whether to become friends with someone or not. Yeah.",Interviewee,Tension
[inaudible] something to add?,Interviewer,-
[laughter] What time is it? I don’t even know!,Interviewee,Tension
It is four to ten.,Interviewer,-
Ah.,Interviewee,No Tension
Earlier you spoke about your life here in Montreal and that it was love that brought you here.,Interviewer,-
Yeah. [laughter],Interviewee,No Tension
"[inaudible] the communication. Are you—have you told your story? Do you talk about that with your wife? The genocide, the support—",Interviewer,-
The support of the family? Or—at the level of—,Interviewee,No Tension
—of the family and on the part of your wife here in Montreal.,Interviewer,-
"In terms of my story, my experience, yes, well— [short break in the recording]  I don’t talk about my story constantly, every day, but my family, my wife’s family here in Canada, they are well aware of what I have lived through, and I took solace, so to speak—I found a family again, after losing mine, and that’s what has always motivated me since the loss of my parents: I’ve always wanted to rebuild my family, to recover a little bit the emotions that I felt before and, uh, I’ve grown. We were a big family, we would get together, we had family gatherings every week and I rediscovered that here, with my wife’s family, and it’s very nice, it’s comforting. When I speak about it, I can freely tell my story and it’s important that the children—when my daughter is old enough to understand more serious things, I will tell her about it and I will especially like to teach her the neutral values ​​of the—about what happened in Rwanda. To explain things in a concrete way, but without fueling hatred. If every parent did that, I think the results would be good. To live with the past, with the wounds of the past and to pass them on to another generation, that’s not helpful at all. We see it in conflicts around the world and it doesn’t help, it only perpetuates hatred. And I think that if we, the survivors like myself, can advance this message and say, “Well, we’ve suffered, we’re not even going to ask for your forgiveness, but the future generations and us, we are even now, so we are going to stop this.” I think that can give us some sense of peace. But what is important is the recognition of what happened, the negationism is not—cannot be tolerated. For me, that’s the basis for—if that’s something we don’t recognize, it’s—a dialogue is not possible—but—yeah, that’s it.",Interviewee,Tension
"It must be something [inaudible] hurtful, violent, especially for someone like you who is a survivor, who has lost your family and friends, and your country too. There are [inaudible] that we make about the country and to see those who hold negationist views like that—",Interviewer,-
"Yes, it’s—you want to scream to their face, to shake them, to—but my feeling is that responding with violence won’t change anything, the best we can do is, I think, to have a discussion. And especially us, the survivors, especially the people who have suffered, the first victims, so to speak—it is our mission to talk about it, to say, “It really happened, there really was a genocide, this is what happened to me, this is what happened to others.” Talking about it. And, in relation to that, if—I believe that the negationist message will be silenced. That is why, I don’t think it’s right to prevent these people from speaking, because the message will then never be buried and it will continue [to be spread] within their families and little by little they will—while if they speak openly about it, okay, the message is in the public sphere, for everyone to see and hear and it is up to us to do the groundwork, to say, “They say this, but our experience is different.” And I believe that an eyewitness account compared to a negationist message—which is non-existent, or which is nothing more than words—I believe that a lived story is stronger than an invented story. We do not rewrite History. History exists and there are people for whom it is a concrete lived experience and we are here to say that out loud. The more numerous we are, the more that negationist message will be silenced, but we must talk about it and, by the way, that’s what I often say to my cousins ​​in Rwanda who don’t want to talk about what happened, or who are still hurting deeply, or who dare not talk about it: to talk, to get it out, to tell what happened—that’s very important.",Interviewee,Tension
Are you happy here in Montreal?,Interviewer,-
?,Interviewee,No Tension
Are you happy here in Montreal?,Interviewer,-
"Oh yes, yes, yes! Yes, yes! Yes. I am happy, I have a small family. There is, for sure, something missing: my little girl won’t meet her grandfather, her grandmother, and many other people who are no longer there—that’s for sure. But it’s my turn to live the life of my parents, so to speak.",Interviewee,No Tension
"You’ve been back to Rwanda a few times? And you’ve gone there with Sarah, right?",Interviewer,-
"Sarah hasn’t been to Rwanda yet, no, she hasn’t been yet, maybe next year. I’d like her to—in fact, I would like for her to live in Africa, in Rwanda or—to get a glimpse of the life that I had there and I would like to show her—the same way my mother showed me— when I visited the village of her childhood, she showed the places where she’d grown up—maybe one day I can do the same with Sarah, and it would be nice.",Interviewee,No Tension
[inaudible] go to Africa for a longer period of time so that she experiences all that you have lived through.,Interviewer,-
"If I can go back and live there, that would be even better, that would be ideal [laughter] but it’s—",Interviewee,No Tension
And your grandmother still lives in the Lake Muhazi area?,Interviewer,-
"Yes, she goes back—her children are in Kigali, but she likes to go back to Gahini, to Lake Muhazi, it’s—we always return to the places where it feels best.",Interviewee,No Tension
"[inaudible] To this day, it’s one of the most beautiful places in Rwanda.",Interviewer,-
"Oh, it’s very beautiful, the lake, the plains, it’s very beautiful, it’s true.",Interviewee,No Tension
"With the memories you have of the past when you were younger and when you returned [to Rwanda], were there any changes—the country, how do you perceive the development of the country, the changes—",Interviewer,-
"When I was there, I met many of my old friends and they feel a little abandoned by all these new Rwandans who have arrived from abroad and who haven’t really taken the time to integrate them, to integrate these older Rwandans who had been there, we call them “the Sopecyas.” It’s as if the country has begun anew; we started from zero and we forgot everything that was there before. The older ones, they are a little overlooked. I often talk with my friends who live there and it’s as if no one wants to hear their stories anymore, they’re told to forget it all and to—that it’s a return to the past. I hear that often, this message, this discourse: to forget and to move on. But every month of April, these people—well, April is a month of mourning and we can’t ignore the genocide, I think, even if we become—even if one day we become the richest country in Africa or something like that, the genocide will always be part of Rwandan history and the people who have experienced it directly must be placed front and centre in connection to it, they must be respected, they must respect their rights because they are [inaudible] that open and they really are the first victims of the genocide.",Interviewee,Tension
"Exactly, I was going to say that you have managed to raise this issue, it is— E.H.: I’ll be right there. [inaudible] my parking… You can continue.",Interviewer,-
Okay.,Interviewee,No Tension
"It’s important to talk about it and all, but [inaudible] that people are well-equipped [inaudible] to talk about it? They are not provided the tools they need to talk about it. If they feel overwhelmed or crushed by the newcomers, by the developments in the country and they have to talk about it, there is also the process of mourning that hasn’t been completed yet.",Interviewer,-
"No. But the example I usually give is of a friend who was wounded during the genocide, he had been hit with a machete all over his body. He’s still in pain from his injuries and he’s struggling to live his life, to find work, just to find a house, to find something to eat, he’s always chasing after a job—he’s trying to survive. There are organizations and things in place for the survivors, but it’s—it’s either badly managed or it’s not efficient enough, or, anyway—and his injuries hadn’t healed completely, he would often show me his scars and I’d think to myself, “Isn’t the government helping you heal or shouldn’t it send you abroad for treatment?” Well, time passed, his injuries worsened and—there are things in place, I know that there are organizations to help the survivors, but it looks like they are not doing enough. If this person came here, abroad, he would have been treated, he would lead a more pleasant life. Sometimes I have the impression that all genocide survivors are left to fend for themselves, that they have been abandoned. We take for granted that “it’s all over now, everyone has healed, we must move on,” but it’s not possible, eh, we must—there are people who are still sick, who are suffering, but who don’t speak about it simply because they don’t have the framework or the—there are no resource people for that, to help them with that.",Interviewee,Tension
"Knowing the Rwandan community, people in general don’t like to talk about their problems. I think the resources are there, yes, but people don’t have the courage to look for certain resources.",Interviewer,-
"Yeah, our Rwandan mentality is to be a little withdrawn; we don’t like to talk about our lives just like that. But I say to myself that the more eyewitness accounts there are, the more—those people, precisely, who are a little inward-looking, who don’t want to tell their story, they would look up to us as an example and would speak up. And the more stories are told, the more—because talking is healing; through talking we sometimes find answers, if we don’t, well, at least the people who heard what we had to say can help us. But for sure if we don’t talk, it’s—living is more difficult, life is harder and there is—and especially when you’re in Africa or Rwanda, it’s even harder, that’s for sure, yeah.",Interviewee,Tension
"[inaudible] integrating the people who are there, they are the ones who must—it’s all reversed, it’s like they feel abandoned, crushed—[inaudible]",Interviewer,-
"At the same time, it was necessary to rebuild the country. I can also understand that we cannot be worrying only about the sick and the survivors, and making sure that all is well—there is also a country to rebuild, no doubt, but there has been a lot of international aid—aid that was directed especially towards the survivors. I’m not saying that all is bad, because many projects worked out well, for sure, but my impression is that we’re not doing enough. We’re not doing enough and we don’t give survivors a chance to succeed in life. Many of their anchor points have changed: the language is in the process of—many of the survivors are francophones and now Rwanda is switching to English. Also, the mentality, the old Rwandans’ ways of doing things are different from those of the Rwandans who have just arrived. So some of their bearings have been lost, that’s for sure. Yeah, that’s for sure.",Interviewee,Tension
"As a Rwandan in the Montreal community, when you look at your country of origin, when you look back to Rwanda, as a Rwandan who lives abroad, how do you—what is it—what do you think is your contribution to your country from here? Do you think you can make a contribution through your activities or—[inaudible]",Interviewer,-
"Well, at the community level, I try to help as much as I can in my field of work, computer science; as soon as there is something that needs to be done, I try to get involved. And I certainly would like Sarah to grow up knowing what it means to be Rwandan. If she can, as soon as the opportunity presents itself—even if it’s only learning Kinyarwanda, taking Kinyarwanda lessons or dance classes, I’m going to try to sign her up for—to teach her what Rwandan culture is; the little that I know, some of which I have lost in the meantime, maybe I could teach her what I know. Since we live far from the country, if we do nothing, well, we lose the thread a little bit, we lose the notion of what we know about the Rwandan community, about Rwandan culture… I think I am tired now. [laughter]",Interviewee,Tension
"Yes, I think—[inaudible] I would like to thank you for your generosity, for what you have offered to the Rwandan community and to the international community—because we want the history of Rwandans and the history of peoples, other peoples who have experienced massacres, and especially a genocide—that it be disseminated throughout the world, so that the negationnist movement is stopped. And it is also for your little Sarah, it is for her as well, so that one day she will know her father’s story, her father’s traumatic story, her grandparents’ story, her great-grandparents’ story. I thank you very much for the generosity and courage that you have shown. I am a psychologist, I’d like to end on this note: that we don’t treat people who are sick, that’s not psychology’s—",Interviewer,-
Okay.,Interviewee,No Tension
"—uh, the work we do is work of solidarity, aid, help people and relieve suffering. Suffering is a horrible thing and not everyone has the strength of character like you, sometimes there are—even if a person has the kind of a strength of character that you have, sometimes one can feel the need to confide in someone else and especially in places like here, where families are spread out, scattered, sometimes all we need is a close friend, a confidant, and the psychologist can fulfill this role and be someone who is there to listen and help.",Interviewer,-
"Yes, absolutely.",Interviewee,No Tension
"Your suffering is completely legitimate, but when we can’t share our suffering with someone who is able to understand it, we can’s find solution to what we have been through. You’ll keep your suffering inside of you, but it will serve you well—[inaudible]—all of us, everyone, to see that, yes, we can experience such atrocities in our lives, but we can get through it—",Interviewer,-
"Yeah, yeah. That is true.",Interviewee,No Tension
"—and be a good father and that we are able to forgive. I heard you just now say that even if people don’t ask for forgiveness, but that at least they stop—they stop harming others.",Interviewer,-
"Yeah, that’s it.",Interviewee,No Tension
"So, thank you very much on behalf of Concordia University, on behalf of the Rwandan community, on behalf of the Community-University Research Alliance (CURA) project—thank you very much for giving us this great interview.",Interviewer,-
You are welcome! [laughter] [they shake hands],Interviewee,No Tension
It was nice to meet you.,Interviewer,-
"Yes, and we also got to meet [laughter]",Interviewee,No Tension
Indeed…,Interviewer,-
of the interview],Interviewee,No Tension
